"STATE","STATEFIPS","slds_id","district","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
ID,16,State Senate District 11,"=""16011""","4,170",32,"4,170","10,493,803","1,422","1,097,259","2,698","4,165,874",189,210,279,"4,017","17,380,870",115,"147,506","3,566",5,"1,377","2,138","1,974",34,"2,264","1,683",0,972,298,452,648,468,434,455,406,343,430,19
ID,16,State Senate District 12,"=""16012""","5,335",76,"5,335","13,836,650","1,745","1,317,453","3,528","5,156,125",297,260,392,"5,183","22,518,507",141,"153,921","4,688",35,"2,069","2,847","2,390",96,"2,705","2,300",0,"1,007",352,689,846,723,639,597,497,405,465,1
ID,16,State Senate District 13,"=""16013""","4,436",55,"4,436","11,314,195","1,487","1,147,789","2,897","4,307,325",278,253,346,"4,288","18,495,018",147,"152,711","3,872",26,"1,605","2,373","1,995",67,"2,386","1,786",0,989,321,518,690,553,549,524,448,359,439,28
ID,16,State Senate District 14,"=""16014""","2,333",0,"2,333","5,060,521",712,"575,071","1,304","1,882,413",173,168,248,"2,191","8,201,123",142,"204,760","1,917",0,643,"1,358",939,18,"1,406",765,0,759,222,313,395,244,202,244,254,202,238,11
ID,16,State Senate District 15,"=""16015""","3,483",61,"3,483","7,762,072",987,"748,867","1,936","2,602,524",233,239,325,"3,327","12,459,511",154,"165,113","2,926",0,"1,090","2,051","1,356",75,"1,823","1,369",0,825,336,544,635,395,367,380,311,252,247,2
ID,16,State Senate District 16,"=""16016""","4,047",48,"4,047","8,571,980","1,010","749,705","2,101","2,764,633",238,210,355,"3,819","13,642,586",223,"211,851","3,374",0,"1,347","2,304","1,609",111,"2,041","1,583",0,926,433,689,843,462,389,391,314,243,226,0
ID,16,State Senate District 17,"=""16017""","4,229",113,"4,229","8,874,361","1,006","731,660","2,216","2,872,273",276,244,369,"4,018","14,339,774",211,"163,998","3,516",0,"1,410","2,529","1,563",137,"2,090","1,687",0,886,447,771,919,490,429,401,310,233,221,5
ID,16,State Senate District 18,"=""16018""","2,999",57,"2,999","5,767,586",713,"550,130","1,439","1,849,581",184,198,277,"2,829","9,591,035",170,"130,212","2,489",0,965,"1,865","1,050",70,"1,495","1,184",0,672,342,561,659,290,270,267,237,183,178,5
ID,16,State Senate District 19,"=""16019""","2,767",0,"2,767","4,666,399",550,"431,154","1,114","1,334,034",133,161,267,"2,571","7,527,647",174,"160,346","2,192",0,797,"1,653","1,002",84,"1,396",981,0,695,385,515,668,245,183,184,182,111,100,0
ID,16,State Senate District 20,"=""16020""","2,752",9,"2,752","6,181,549",914,"742,186","1,609","2,362,143",228,214,285,"2,608","10,142,986",142,"180,312","2,310",0,755,"1,621","1,062",48,"1,592",964,0,791,201,353,434,285,260,295,299,256,292,27
ID,16,State Senate District 21,"=""16021""","3,009",25,"3,009","6,639,282",930,"741,124","1,755","2,478,901",223,209,290,"2,870","11,171,842",138,"132,917","2,569",0,932,"1,860","1,086",63,"1,622","1,151",0,768,236,442,531,322,310,324,299,246,274,25
ID,16,State Senate District 22,"=""16022""","3,080",14,"3,080","7,180,432","1,089","870,380","1,878","2,788,988",233,212,306,"2,954","12,200,522",124,"130,857","2,684",0,"1,007","1,848","1,185",28,"1,635","1,254",0,756,214,354,475,347,333,347,335,300,344,12
ID,16,State Senate District 23,"=""16023""","3,933",25,"3,933","9,749,614","1,261","961,405","2,512","3,729,688",179,130,186,"3,814","17,022,741",62,"94,352","3,321",0,"1,320","1,950","1,643",214,"1,922","1,725",0,762,238,421,586,444,359,407,390,297,334,0
ID,16,State Senate District 24,"=""16024""","4,901",136,"4,901","11,672,311","1,415","1,066,007","2,879","4,063,106",287,203,296,"4,770","19,278,367",112,"115,417","3,993",0,"1,786","2,283","2,265",332,"2,494","2,057",0,881,420,772,908,606,509,468,435,334,356,31
ID,16,State Senate District 25,"=""16025""","4,235",58,"4,235","10,439,642","1,420","1,106,054","2,660","3,966,335",198,105,186,"4,086","17,485,819",114,"160,319","3,520",0,"1,500","1,802","2,251",149,"2,001","1,950",0,829,290,525,681,444,445,408,425,324,386,3
ID,16,State Senate District 26,"=""16026""","3,036",0,"3,036","6,723,661",918,"770,971","1,685","2,442,714",83,50,71,"2,833","11,192,146",97,"169,884","2,309",0,745,"1,187","1,691",46,"1,585","1,113",0,830,224,399,470,257,213,246,220,168,202,0
ID,16,State Senate District 27,"=""16027""","3,996",28,"3,996","9,888,918","1,349","1,078,913","2,518","3,857,444",157,111,162,"3,873","16,415,853",74,"121,127","3,374",0,"1,304","1,602","2,308",0,"1,704","1,970",0,836,248,495,581,426,405,398,364,313,353,0
ID,16,State Senate District 28,"=""16028""","3,787",37,"3,787","8,948,269","1,040","842,623","2,283","3,321,903",153,191,283,"3,671","15,049,016",87,"88,437","3,249",0,"1,209","1,846","1,739",129,"2,029","1,453",0,715,310,548,641,387,327,316,293,237,279,6
ID,16,State Senate District 29,"=""16029""","4,042",40,"4,042","9,163,440",993,"787,005","2,304","3,175,696",189,257,391,"3,928","15,175,819",110,"90,079","3,500",0,"1,359","2,179","1,650",157,"2,074","1,614",0,728,415,668,828,478,392,311,297,274,273,17
ID,16,State Senate District 30,"=""16030""","3,815",29,"3,815","9,346,537","1,118","881,329","2,394","3,695,167",167,217,341,"3,697","15,601,862",117,"113,112","3,281",0,"1,129","1,799","1,707",308,"2,095","1,507",0,873,320,548,664,446,392,374,367,291,373,16
ID,16,State Senate District 31,"=""16031""","3,857",27,"3,857","9,514,534","1,319","1,033,460","2,476","3,842,337",132,138,226,"3,732","16,234,523",108,"97,896","3,309",0,"1,269","1,581","1,967",232,"2,135","1,473",0,760,259,494,549,418,356,351,367,294,366,21
ID,16,State Senate District 32,"=""16032""","2,949",1,"2,949","6,793,144",898,"729,831","1,740","2,954,034",31,37,129,"2,785","11,531,135",62,"123,503","2,365",0,560,"1,031","1,788",18,"1,886",805,0,"1,058",217,312,420,263,136,197,215,141,281,1
ID,16,State Senate District 33,"=""16033""","4,655",47,"4,655","11,275,636","1,273","993,731","2,857","4,235,857",209,237,367,"4,512","18,511,074",134,"132,470","3,957",0,"1,399","2,184","2,051",403,"2,460","1,886",0,937,410,692,827,547,478,417,405,331,388,15
ID,16,State Senate District 34,"=""16034""","3,643",35,"3,643","8,594,229",804,"590,066","2,297","3,552,224",77,225,401,"3,548","14,319,798",79,"85,590","3,183",0,875,"2,054","1,454",83,"1,896","1,474",0,982,262,546,657,472,314,272,247,205,307,33
ID,16,State Senate District 35,"=""16035""","3,249",1,"3,249","8,056,295",968,"756,941","2,060","3,482,881",79,85,183,"3,123","13,197,632",68,"104,668","2,712",0,649,"1,277","1,743",72,"1,907","1,073",0,"1,057",190,316,411,266,163,208,211,195,283,22
