"STATE","STATEFIPS","slds_id","district","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
NV,32,State Senate District 11,"=""32011""","13,825",476,"13,825","30,169,933","4,084","2,996,203","7,680","9,698,565","1,029",737,468,"13,001","53,181,381",792,"649,350","10,810",0,"4,649","5,321","8,315",182,"8,265","4,376",0,"3,753","1,143","2,200","2,743","1,663","1,422","1,432","1,484",984,587,0
NV,32,State Senate District 12,"=""32012""","9,262",104,"9,262","22,906,715","2,690","2,017,133","5,753","7,890,490",498,367,341,"8,977","39,251,614",255,"238,692","7,886",0,"3,501","4,436","4,618",122,"4,812","3,659",0,"1,942",658,"1,290","1,829","1,268","1,058",872,836,609,499,3
NV,32,State Senate District 13,"=""32013""","13,115",338,"13,115","29,864,328","3,953","2,901,621","7,623","9,703,243",558,495,415,"12,790","53,660,007",283,"259,349","10,987",0,"4,818","6,415","6,325",298,"5,405","6,175",0,"1,583","1,181","2,087","2,502","1,623","1,545","1,370","1,080",747,638,0
NV,32,State Senate District 14,"=""32014""","9,013",73,"9,013","20,226,045","3,033","2,396,876","5,319","6,929,166",444,303,323,"8,767","37,718,075",171,"229,123","7,532",0,"3,177","4,444","4,162",176,"3,915","4,142",0,"1,261",761,"1,234","1,458",908,865,899,819,607,493,0
NV,32,State Senate District 15,"=""32015""","8,942",152,"8,942","19,042,375","2,654","2,031,374","4,859","6,242,457",466,430,432,"8,632","34,574,512",287,"255,924","7,529",0,"3,067","4,905","3,827",162,"3,884","4,047",0,"1,450",898,"1,398","1,669","1,031",917,939,780,582,504,0
NV,32,State Senate District 16,"=""32016""","8,425",117,"8,425","17,884,572","2,640","1,980,282","4,586","5,763,851",413,323,318,"8,085","32,054,960",255,"293,226","6,856",0,"2,790","4,464","3,744",117,"3,755","3,730",0,"1,403",843,"1,350","1,532",950,906,845,707,508,413,0
NV,32,State Senate District 17,"=""32017""","9,146",46,"9,146","20,047,554","2,834","2,195,084","5,177","6,831,634",417,271,339,"8,858","36,537,003",172,"260,270","7,757",0,"3,480","4,862","4,100",28,"4,014","4,129",0,"1,548",873,"1,425","1,627",997,856,901,876,592,593,0
NV,32,State Senate District 18,"=""32018""","8,559",87,"8,559","19,535,399","2,816","2,240,678","5,205","6,837,082",797,577,546,"8,206","35,384,595",353,"345,602","7,392",0,"2,995","4,598","3,852",93,"4,667","3,278",0,"2,216",659,"1,182","1,597",976,904,902,923,746,624,9
NV,32,State Senate District 19,"=""32019""","7,777",50,"7,777","18,250,390","2,245","1,764,736","4,655","6,123,644",196,134,183,"7,577","32,484,749",89,"148,442","6,563",0,"2,840","4,083","3,412",74,"3,394","3,431",0,"1,145",571,"1,014","1,376",872,655,531,501,321,348,0
NV,32,State Senate District 20,"=""32020""","7,788",94,"7,788","16,354,043","2,381","1,856,038","4,246","5,472,404",667,498,464,"7,340","29,200,331",446,"387,298","6,412",0,"2,352","3,883","3,808",72,"4,379","2,765",0,"2,143",708,"1,154","1,464",859,802,823,838,646,460,0
NV,32,State Senate District 21,"=""32021""","16,142",528,"16,142","43,698,896","5,236","3,663,004","11,117","15,232,868","1,372",788,424,"15,803","75,017,051",326,"296,441","14,035",0,"7,526","5,503","10,404",232,"9,661","5,547",0,"3,703",832,"2,028","3,193","2,308","1,895","1,931","1,925","1,176",718,14
